releaseId,entityId,entityLabel,entityType,neighborhoods,linkedQuestionCount,linkedCardCount,questionsWithAtLeastOneSharedCard,questionsWithAtLeastThreeSharedCards,uniqueCardsAvailable,directLinkCoveragePct,minimumLinkConfidence,averageLinkConfidence,linkReviewStatusDistribution,curriculumRetargetedLinkPct
kg-beta-20260716-002,4961e82a-8719-4623-877a-99c4f1130938,Pisiform,anatomy_structure,carpal-tunnel-syndrome,0,0,0,0,0,0,0,0,{},0
kg-beta-20260716-002,49a08298-f6cd-4f9c-b01b-848bcde91f29,Proximal Biceps Tendon Pathology MRI Pattern,imaging_finding,proximal-biceps-tendon-pathology,0,0,0,0,0,0,0,0,{},0
kg-beta-20260716-002,49a2f33c-fb00-4909-a252-468724bc61e8,Saphenous Nerve at Risk,treatment_principle,surgical-approaches,0,0,0,0,0,0,0,0,{},0
kg-beta-20260716-002,49c374d3-b0c7-442b-ad27-e30592e90e76,Pubic Symphysis,anatomy_structure,acetabular-fracture|calcaneus-fracture|distal-femur-fracture|femoral-shaft-fracture|lisfranc-injury|patella-fracture|pilon-fracture|talus-fracture,0,0,0,0,0,0,0,0,{},0
kg-beta-20260716-002,49c6baba-7173-4b72-9ebb-b7071e39f10f,Proximal Femur Anatomy Hub,anatomy_structure,acetabular-fracture|femoral-neck-fracture|femoral-shaft-fracture|imaging-radiographic-measurements|intertrochanteric-fracture|subtrochanteric-fracture,0,0,0,0,0,0,0,0,{},0
kg-beta-20260716-002,49fa7739-04a5-43d7-98b1-41424013c313,PCL Injury Physical Exam,exam_maneuver,pcl-injury,0,0,0,0,0,0,0,0,{},0
kg-beta-20260716-002,4a7c02e8-ae6a-462c-baeb-67f568971ced,Weight-Bearing Radiographs,diagnostic_test,imaging-radiographic-measurements,0,0,0,0,0,0,0,0,{},0
kg-beta-20260716-002,4a88f8ed-f3db-4ab9-9b90-7b7bab1334a5,Proximal Biceps Tendon Pathology Complication,complication,proximal-biceps-tendon-pathology,0,0,0,0,0,0,0,0,{},0
kg-beta-20260716-002,4aa69e5a-2f50-47d0-8e04-af5f47d51655,SLAP Tear Physical Exam,exam_maneuver,slap-tear,0,0,0,0,0,0,0,0,{},0
kg-beta-20260716-002,4abafffb-e699-4ddc-87b1-c18ce91c7a20,Calcaneus Fracture,condition,achilles-tendon-rupture|calcaneus-fracture,0,0,0,0,0,0,0,0,{},0
kg-beta-20260716-002,4ae2a053-9191-46ef-8677-89b263ea7b44,Cam Morphology (Elevated Alpha Angle),imaging_finding,imaging-radiographic-measurements,0,0,0,0,0,0,0,0,{},0
kg-beta-20260716-002,4b108e77-c4a8-440d-a896-50c4bb587d29,CMC Dislocations Operative Treatment,procedure,cmc-dislocations,0,0,0,0,0,0,0,0,{},0
kg-beta-20260716-002,4b9aaed1-2f29-443e-9928-dcdf12aaa26f,Great Vessels at Risk (ALIF),treatment_principle,surgical-approaches,0,0,0,0,0,0,0,0,{},0
kg-beta-20260716-002,4bc58249-885f-4309-93ae-86a56e3d7832,Lesser Trochanter,anatomy_structure,acetabular-fracture|bearing-surface-selection|femoral-shaft-fracture|intertrochanteric-fracture|subtrochanteric-fracture,0,0,0,0,0,0,0,0,{},0
kg-beta-20260716-002,4bf6cd97-19dc-4074-ac22-8de127acf90f,SLAP Tear MRI Pattern,imaging_finding,slap-tear,0,0,0,0,0,0,0,0,{},0
kg-beta-20260716-002,4c444f3f-ef66-4cc3-ac18-14d973f1e172,Fixation Principles,treatment_principle,implants-instruments,0,0,0,0,0,0,0,0,{},0
kg-beta-20260716-002,4c6df565-e5ba-4d1e-8cc2-d857c6283cfb,Femoral Neck Fracture (Adult Recon),condition,femoral-neck-fracture-adult-recon,0,0,0,0,0,0,0,0,{},0
kg-beta-20260716-002,4cbd6777-9f9a-4e47-95e6-c130f127390b,Essex-Lopresti Injury Key Complication,complication,essex-lopresti-injury,0,0,0,0,0,0,0,0,{},0
kg-beta-20260716-002,4db81c6c-67b7-479b-981a-5753eba8931c,Ball Spike Pusher,implant,implants-instruments,0,0,0,0,0,0,0,0,{},0
kg-beta-20260716-002,4e2210c9-0f7f-4791-8a4a-8132dc4a0f38,Rolando Fracture Operative Treatment,procedure,rolando-fracture,0,0,0,0,0,0,0,0,{},0
kg-beta-20260716-002,4e4b8e3d-0cb6-4497-bbdc-f4b55103925a,Femur,anatomy_structure,bearing-surface-selection,0,0,0,0,0,0,0,0,{},0
kg-beta-20260716-002,4e8bfceb-454d-4e0e-9598-ea177d899778,Subtrochanteric Plate Osteosynthesis,procedure,subtrochanteric-fracture,0,0,0,0,0,0,0,0,{},0
kg-beta-20260716-002,4ef2b4e5-1a46-4350-b830-50be5b89fe7f,Suture Anchor,implant,implants-instruments,0,0,0,0,0,0,0,0,{},0
kg-beta-20260716-002,4f4bbb59-64b3-45e8-bf24-ef4e6ddd913f,Carpal Tunnel Release Postoperative Protocol,treatment_principle,carpal-tunnel-syndrome,0,0,0,0,0,0,0,0,{},0
kg-beta-20260716-002,4f519482-2c97-4ce7-825c-3ee4136e5fd0,Dorsal Hand Approach,surgical_approach,surgical-approaches,0,0,0,0,0,0,0,0,{},0
kg-beta-20260716-002,4f66f28e-ae71-415b-a7ee-c0310f279a05,Boxer Fracture,condition,boxer-fracture,0,0,0,0,0,0,0,0,{},0
kg-beta-20260716-002,4f92b314-4b5c-41d9-893a-670ce20d7420,Lunate Fracture,condition,lunate-fracture,0,0,0,0,0,0,0,0,{},0
kg-beta-20260716-002,4fe12156-9cc8-4968-9d4d-47f06e949470,Cement Mantle,fixation_method,implant-fixation-principles|implants-instruments,0,0,0,0,0,0,0,0,{},0
kg-beta-20260716-002,4ff827d2-43ac-4f47-8e72-50fdf4ff579f,Tibial Plateau ORIF,procedure,tibial-plateau-fracture,0,0,0,0,0,0,0,0,{},0
kg-beta-20260716-002,500a344b-0803-4911-9e9c-91e3dc9572fa,Revision Arthroplasty,procedure,adverse-local-tissue-reaction|aseptic-loosening-tha|aseptic-loosening-tka|bearing-surface-selection|bone-loss-revision-arthroplasty,0,0,0,0,0,0,0,0,{},0
kg-beta-20260716-002,5020d5ca-bb45-4403-a4a0-7dea742ad757,Patellar Tendon,anatomy_structure,bearing-surface-selection|extensor-mechanism-failure,0,0,0,0,0,0,0,0,{},0
kg-beta-20260716-002,5038a383-9387-4a9c-b4a6-3ffb760c6ebb,Subtalar Arthritis,complication,calcaneus-fracture,0,0,0,0,0,0,0,0,{},0
kg-beta-20260716-002,505c12ed-f40b-4d9f-81ec-ff06521e3a59,SLAP Tear Rehabilitation,treatment_principle,slap-tear,0,0,0,0,0,0,0,0,{},0
kg-beta-20260716-002,50c4b08d-dde7-485f-b1be-b3f42c847a27,Wrist Dislocation Classification,classification_system,wrist-dislocation,0,0,0,0,0,0,0,0,{},0
kg-beta-20260716-002,514ec184-25a1-4e7f-a681-99848ac6e9bf,Distal Femur Malunion,complication,distal-femur-fracture,0,0,0,0,0,0,0,0,{},0
kg-beta-20260716-002,515df3e3-951a-462a-8710-4f4777f08d46,Tibial Plateau,anatomy_structure,acetabular-fracture|bearing-surface-selection|calcaneus-fracture|distal-femur-fracture|femoral-shaft-fracture|knee-osteoarthritis|lisfranc-injury|osteochondral-defect-knee|patella-fracture|pcl-injury|pilon-fracture|talus-fracture|tibial-plateau-fracture|unicompartmental-knee-arthritis,0,0,0,0,0,0,0,0,{},0
kg-beta-20260716-002,51cc7686-6c0c-44f1-89e3-37ae20ed06a3,Rotator Cuff Tear,condition,proximal-biceps-tendon-pathology|rotator-cuff-tear,0,0,0,0,0,0,0,0,{},0
kg-beta-20260716-002,520e3b76-af10-4c1c-962f-525084f40609,Extension-Type Supracondylar Fracture,imaging_finding,supracondylar-humerus-fracture,0,0,0,0,0,0,0,0,{},0
kg-beta-20260716-002,521cef11-0ffe-4621-84bc-4d083aa7eb05,Cemented Fixation,fixation_method,implant-fixation-principles|implants-instruments,0,0,0,0,0,0,0,0,{},0
kg-beta-20260716-002,5232f5bd-616b-4a8d-a138-8a384f82158c,Sciatic Nerve,anatomy_structure,acetabular-fracture|complications|femoral-shaft-fracture|surgical-approaches,0,0,0,0,0,0,0,0,{},0
kg-beta-20260716-002,5279b0a3-0857-4ae8-8558-c4de8ebef9fa,Schatzker Classification,classification_system,tibial-plateau-fracture,0,0,0,0,0,0,0,0,{},0
kg-beta-20260716-002,529ffce1-21ba-4711-a9ff-6dcf91197b52,Pelvic External Fixation,procedure,pelvic-ring-injury,0,0,0,0,0,0,0,0,{},0
kg-beta-20260716-002,52ca1f3f-9e23-42e2-a641-38929c76c36a,Implant Loosening,complication,complications|implants-instruments,0,0,0,0,0,0,0,0,{},0
kg-beta-20260716-002,52dcbf23-0991-48de-abaa-8c4ef0b4d401,Damage Control Orthopaedics,treatment_principle,implants-instruments|trauma-fundamentals,0,0,0,0,0,0,0,0,{},0
kg-beta-20260716-002,52df6b06-b4c2-484c-9bbd-fb7765763097,FCU,anatomy_structure,carpal-tunnel-syndrome,0,0,0,0,0,0,0,0,{},0
kg-beta-20260716-002,53431948-313e-441e-8da2-1e9305a2f525,Olecranon Osteotomy Nonunion Risk,complication,surgical-approaches,0,0,0,0,0,0,0,0,{},0
kg-beta-20260716-002,534d7f3c-9f81-4e42-b433-d18caa7ed910,Popliteal Artery,anatomy_structure,acetabular-fracture|calcaneus-fracture|distal-femur-fracture|femoral-shaft-fracture|lisfranc-injury|multiligament-knee-injury|patella-fracture|pcl-injury|pilon-fracture|surgical-approaches|talus-fracture,0,0,0,0,0,0,0,0,{},0
kg-beta-20260716-002,5353d133-61d4-4ee6-bdcd-b27bc57bf5e3,Osteochondral Defect of the Knee Classification,classification_system,osteochondral-defect-knee,0,0,0,0,0,0,0,0,{},0
kg-beta-20260716-002,5384f6a8-f1fd-4dbe-9e93-7bd270d8aa58,Acetabular ORIF,procedure,acetabular-fracture,0,0,0,0,0,0,0,0,{},0
kg-beta-20260716-002,54021b1d-1e36-4847-9390-0a4bf365e379,Imaging-to-Treatment Relationship,treatment_principle,imaging-radiographic-measurements,0,0,0,0,0,0,0,0,{},0
kg-beta-20260716-002,5418aec8-1ea7-4986-9cfd-f317d14a0810,Wrist Anatomy Hub,anatomy_structure,distal-radius-fracture,0,0,0,0,0,0,0,0,{},0
kg-beta-20260716-002,546416e6-3f96-4cca-ab98-bedd3e3c069c,Subtrochanteric Varus Malunion,complication,subtrochanteric-fracture,0,0,0,0,0,0,0,0,{},0
kg-beta-20260716-002,54f62c77-16ad-4629-8d00-9a840b8884a4,Jungbluth Clamp,implant,implants-instruments,0,0,0,0,0,0,0,0,{},0
kg-beta-20260716-002,550cd496-61e2-436b-8334-2c24fc4fced1,Reduction Joystick,implant,implants-instruments,0,0,0,0,0,0,0,0,{},0
kg-beta-20260716-002,5552fd34-6825-4c8f-876c-894e42985f21,Implant Prominence,complication,complications|surgical-approaches,0,0,0,0,0,0,0,0,{},0
kg-beta-20260716-002,55798f30-2f40-43bc-98e0-73d04fafe0d7,Imaging Foundations,treatment_principle,imaging-radiographic-measurements,0,0,0,0,0,0,0,0,{},0
kg-beta-20260716-002,55d9fd43-d3fa-494a-9747-70fcce29e759,Bailout Strategy Principles,treatment_principle,surgical-approaches,0,0,0,0,0,0,0,0,{},0
kg-beta-20260716-002,560a8416-e3c3-4d83-bcde-81bf2faceff1,Femoral Distractor,implant,implants-instruments,0,0,0,0,0,0,0,0,{},0
kg-beta-20260716-002,5615fbfc-446d-4706-9d1a-8788b6efadba,Heterotopic Ossification,complication,complications|surgical-approaches,0,0,0,0,0,0,0,0,{},0
kg-beta-20260716-002,56220b1b-1c05-42ec-a6fa-1c1269f65b75,Tibial Plateau Stiffness,complication,tibial-plateau-fracture,0,0,0,0,0,0,0,0,{},0
kg-beta-20260716-002,56229d10-d49a-400b-bd28-1f9ad30ff338,Lunate,anatomy_structure,carpal-instability|carpal-tunnel-syndrome|lt-ligament-injury|lunate-dislocation|lunate-fracture|perilunate-dislocation|sl-ligament-injury|wrist-dislocation,0,0,0,0,0,0,0,0,{},0
kg-beta-20260716-002,5685bd95-2c35-47f8-b7dc-b5f9c809c5c7,Anterolateral Hip Approach,surgical_approach,surgical-approaches,0,0,0,0,0,0,0,0,{},0
kg-beta-20260716-002,56e212e1-fcf4-404e-a373-4ef1fb6db801,Exposure Limit Principles,treatment_principle,surgical-approaches,0,0,0,0,0,0,0,0,{},0
kg-beta-20260716-002,57187523-4f5a-4a1a-8120-a43eeebb4d8f,Weber Clamp,implant,implants-instruments,0,0,0,0,0,0,0,0,{},0
kg-beta-20260716-002,574d932a-b892-4761-8859-d154c149944d,Carpal Instability,condition,carpal-instability|lt-ligament-injury,0,0,0,0,0,0,0,0,{},0
kg-beta-20260716-002,578419f6-6df5-4d08-a401-7c071e265f75,Complication Risk Factors,treatment_principle,complications,0,0,0,0,0,0,0,0,{},0
kg-beta-20260716-002,57f2fcf4-9bd4-4aa0-814e-077e1ea68453,Direct Anterior Hip Approach,surgical_approach,surgical-approaches,0,0,0,0,0,0,0,0,{},0
kg-beta-20260716-002,57fb8c90-5bf2-4706-9bd0-fbf51586ad9a,Proximal Humerus,anatomy_structure,clavicle-fracture|imaging-radiographic-measurements|proximal-humerus-fracture|supracondylar-humerus-fracture,0,0,0,0,0,0,0,0,{},0
kg-beta-20260716-002,585db38b-2be1-4827-8d38-c523aa78b4cb,Subscapularis,anatomy_structure,osteochondral-lesion-talus|rotator-cuff-tear,0,0,0,0,0,0,0,0,{},0
kg-beta-20260716-002,5936a623-2d1a-48d3-abaa-b3f480b97e94,Malpositioned Acetabular Component,imaging_finding,hip-instability-after-tha,0,0,0,0,0,0,0,0,{},0
kg-beta-20260716-002,59967264-9ac6-47e4-8b2c-0837b8328516,Periprosthetic Fracture,complication,complications|surgical-approaches,0,0,0,0,0,0,0,0,{},0
kg-beta-20260716-002,59c8195f-3c7c-46f5-9aa6-2b2a52247ac8,Chronic Lateral Ankle Instability Physical Exam,exam_maneuver,chronic-lateral-ankle-instability,0,0,0,0,0,0,0,0,{},0
kg-beta-20260716-002,5a7fab56-f677-41aa-9a7b-b93b686122e7,ACL Tear Rehabilitation,treatment_principle,acl-tear,0,0,0,0,0,0,0,0,{},0
kg-beta-20260716-002,5ab386ff-1c9b-435a-9c95-5a3b450c6944,Limited-Contact DCP,implant,implants-instruments,0,0,0,0,0,0,0,0,{},0
kg-beta-20260716-002,5ac4182a-84f7-4d11-9145-4aa115a51dee,Acetabular Fracture,condition,acetabular-fracture,0,0,0,0,0,0,0,0,{},0
kg-beta-20260716-002,5b18cda4-caa0-45fb-a032-ad7d5b391a3b,Orthopaedic Anatomy,anatomy_structure,surgical-approaches,0,0,0,0,0,0,0,0,{},0
kg-beta-20260716-002,5b673491-1fb0-4c37-a1c7-7afa4c78c970,Proximal Phalanx Fracture Nonoperative Principle,treatment_principle,proximal-phalanx-fracture,0,0,0,0,0,0,0,0,{},0
kg-beta-20260716-002,5bc44522-d3af-4b33-94eb-82af3126e380,Pelvic Binder Application,procedure,pelvic-ring-injury,0,0,0,0,0,0,0,0,{},0
kg-beta-20260716-002,5c184d67-f0a0-4922-9e7d-e9b80e3ef14d,Rotator Cuff Tear Complication,complication,rotator-cuff-tear,0,0,0,0,0,0,0,0,{},0
kg-beta-20260716-002,5cde7080-7183-487b-bc25-26a27878f0e7,Clavicle Nonunion,complication,clavicle-fracture,0,0,0,0,0,0,0,0,{},0
kg-beta-20260716-002,5cf577c7-de30-4841-a551-89647a617b20,Patellar Instability MRI Pattern,imaging_finding,patellar-instability,0,0,0,0,0,0,0,0,{},0
kg-beta-20260716-002,5e58acfa-833a-47e9-a739-629d0ed10c4e,Galeazzi Fracture Key Imaging Finding,imaging_finding,galeazzi-fracture,0,0,0,0,0,0,0,0,{},0
kg-beta-20260716-002,5e718cb1-2795-47ba-afdd-254c36c60d1e,Druj Instability,condition,druj-instability|essex-lopresti-injury,0,0,0,0,0,0,0,0,{},0
kg-beta-20260716-002,5eb68ae6-2a9f-4975-b5a2-ebfe18b5bf63,Medial Clear Space,biomechanics_concept,imaging-radiographic-measurements,0,0,0,0,0,0,0,0,{},0
kg-beta-20260716-002,5ec078fb-98be-47e7-8319-587a6d07e346,Arthroplasty Constraint Options,biomechanics_concept,implants-instruments,0,0,0,0,0,0,0,0,{},0
kg-beta-20260716-002,5ee1d20a-4778-4fb1-bd60-4e42bdeb0e23,Adult Reconstruction Complications,treatment_principle,complications,0,0,0,0,0,0,0,0,{},0
kg-beta-20260716-002,5eeb3061-84fb-4d75-a708-31c953137a87,Prosthetic Instability,complication,complications|surgical-approaches,0,0,0,0,0,0,0,0,{},0
kg-beta-20260716-002,5eeb572a-b37e-4c62-8064-b944fd6467d0,Indirect Reduction,biomechanics_concept,implants-instruments,0,0,0,0,0,0,0,0,{},0
kg-beta-20260716-002,5f043291-6f17-41e4-af9d-36be0977317b,Extensile Deltopectoral Option,treatment_principle,surgical-approaches,0,0,0,0,0,0,0,0,{},0
kg-beta-20260716-002,5f3c0369-f4e6-4438-903c-57bf479ba633,FCR,anatomy_structure,carpal-tunnel-syndrome,0,0,0,0,0,0,0,0,{},0
kg-beta-20260716-002,5f5b9f5d-7d8b-46e9-b14c-049914b02b37,PCL Injury Rehabilitation,treatment_principle,pcl-injury,0,0,0,0,0,0,0,0,{},0
kg-beta-20260716-002,5f78695e-6f02-48b5-b66e-e83708042a9d,Alignment Measurements,biomechanics_concept,imaging-radiographic-measurements,0,0,0,0,0,0,0,0,{},0
kg-beta-20260716-002,5f897bd4-5bc2-4ceb-9d81-5988d9ed6af5,Kaplan Interval,anatomy_structure,surgical-approaches,0,0,0,0,0,0,0,0,{},0
kg-beta-20260716-002,5fc12c89-407a-426a-85aa-ad62693de408,Infraspinatus,anatomy_structure,osteochondral-lesion-talus|rotator-cuff-tear,0,0,0,0,0,0,0,0,{},0
kg-beta-20260716-002,5fd1374d-adbc-4360-a1d3-da8dec922264,Leg Fasciotomy,procedure,compartment-syndrome,0,0,0,0,0,0,0,0,{},0
kg-beta-20260716-002,604191f3-8333-49fd-9e5e-3ca19a3444f8,Spine Implants Module,treatment_principle,implants-instruments,0,0,0,0,0,0,0,0,{},0
kg-beta-20260716-002,60a354cc-dea2-4fb5-a3bc-dc8ed529e28c,Imaging Anatomy Landmarks,anatomy_structure,imaging-radiographic-measurements,0,0,0,0,0,0,0,0,{},0
kg-beta-20260716-002,613e3dc6-72eb-4193-b647-86f95e77931c,Unstable Intertrochanteric Pattern,imaging_finding,intertrochanteric-fracture,0,0,0,0,0,0,0,0,{},0
kg-beta-20260716-002,625af24a-53f3-4547-8aa9-195560167d1e,Radial Nerve Safe Zone (Humerus),anatomy_structure,surgical-approaches,0,0,0,0,0,0,0,0,{},0
kg-beta-20260716-002,62c9f1ca-a239-47a1-837e-85da0fb8ed2a,Soft Tissue Compromise in Pilon Fracture,imaging_finding,pilon-fracture,0,0,0,0,0,0,0,0,{},0
kg-beta-20260716-002,62cb1979-fc1f-49df-ad8c-506576c65fdd,Surgical Approaches,treatment_principle,surgical-approaches,0,0,0,0,0,0,0,0,{},0
kg-beta-20260716-002,62d266e8-6b04-46b5-805f-acc37b3af601,Patellar Tendon Rupture After TKA,imaging_finding,extensor-mechanism-failure,0,0,0,0,0,0,0,0,{},0
kg-beta-20260716-002,634a3523-e240-4240-926c-7b8ec5d7f006,Interference Screw,implant,implants-instruments,0,0,0,0,0,0,0,0,{},0
kg-beta-20260716-002,6372a209-9c7e-42fb-b1c1-2d091bbcb9c7,A3 Pulley,anatomy_structure,carpal-tunnel-syndrome,0,0,0,0,0,0,0,0,{},0
kg-beta-20260716-002,63ee9ed0-2db0-4066-adc6-614271b906a0,Lateral Malleolus,anatomy_structure,osteochondral-lesion-talus,0,0,0,0,0,0,0,0,{},0
kg-beta-20260716-002,6438ca8a-e28f-4402-9e55-915f82513e27,Syndesmotic Screw,implant,implants-instruments,0,0,0,0,0,0,0,0,{},0
kg-beta-20260716-002,6446696e-9fdc-41a3-90b8-9bd504960474,Ulnar Artery,anatomy_structure,carpal-tunnel-syndrome|surgical-approaches,0,0,0,0,0,0,0,0,{},0
kg-beta-20260716-002,64605702-c420-40f3-953a-2310dc0a55da,Tibial Baseplate,implant,aseptic-loosening-tka|implants-instruments|knee-prosthetic-joint-infection|periprosthetic-knee-fracture,0,0,0,0,0,0,0,0,{},0
kg-beta-20260716-002,647f58b2-9d78-4b0d-bc52-eb043f955f8c,Lisfranc ORIF,procedure,lisfranc-injury,0,0,0,0,0,0,0,0,{},0
kg-beta-20260716-002,6484b6af-e240-45f1-bb5b-9b60ea7876ed,Neurovascular Structures at Risk,treatment_principle,surgical-approaches,0,0,0,0,0,0,0,0,{},0
kg-beta-20260716-002,64ae601c-603d-4652-8a78-280d046540ec,Distal Biceps Tendon Rupture Reconstruction,procedure,distal-biceps-tendon-rupture,0,0,0,0,0,0,0,0,{},0
kg-beta-20260716-002,6509a880-426e-43b4-9ff5-66220647aedb,Achilles Tendon,anatomy_structure,achilles-tendon-rupture|osteochondral-lesion-talus,0,0,0,0,0,0,0,0,{},0
kg-beta-20260716-002,65d73006-b90b-4a89-a6b3-798ae5f7b043,Tension Band Fixation,fixation_method,implants-instruments|patella-fracture,0,0,0,0,0,0,0,0,{},0
kg-beta-20260716-002,65d9b381-6ce7-44d0-b08b-f8bde74e7d01,Positional Screw,implant,implants-instruments,0,0,0,0,0,0,0,0,{},0
kg-beta-20260716-002,6683f9d3-43d2-46b1-8772-a69f4ab3ba74,Lateral Femoral Cutaneous Nerve at Risk,treatment_principle,surgical-approaches,0,0,0,0,0,0,0,0,{},0
kg-beta-20260716-002,66d4ea69-35a4-420f-96cd-f51d6bccd4a0,Osteochondral Lesion of the Talus Complication,complication,osteochondral-lesion-talus,0,0,0,0,0,0,0,0,{},0
kg-beta-20260716-002,66defad8-f07d-4e63-a996-ce1ccb03b12d,Observer Variability in Imaging Measurements,treatment_principle,imaging-radiographic-measurements,0,0,0,0,0,0,0,0,{},0
kg-beta-20260716-002,66f6317d-53ad-4266-9c69-ef42ab45908a,Chronic Lateral Ankle Instability Classification,classification_system,chronic-lateral-ankle-instability,0,0,0,0,0,0,0,0,{},0
kg-beta-20260716-002,67097d4c-9aec-487c-a79e-b5173c4eb5a4,PCL Injury Classification,classification_system,pcl-injury,0,0,0,0,0,0,0,0,{},0
kg-beta-20260716-002,670d052b-2ec8-4eaf-88d0-9cbb98e486f0,Musculoskeletal Ultrasound,diagnostic_test,imaging-radiographic-measurements,0,0,0,0,0,0,0,0,{},0
kg-beta-20260716-002,6720cc35-6ac7-483d-86da-d85fd167ee2e,Perilunate Dislocation Classification,classification_system,perilunate-dislocation,0,0,0,0,0,0,0,0,{},0
kg-beta-20260716-002,674b8c98-e8a8-4019-94e1-8b6f03aa78f2,Pelvic Tilt (Spinopelvic),biomechanics_concept,imaging-radiographic-measurements,0,0,0,0,0,0,0,0,{},0
kg-beta-20260716-002,6871d38d-e57f-4ac5-81bb-47be0dd56f6d,Thumb Ucl Injury,condition,cmc-dislocations,0,0,0,0,0,0,0,0,{},0
kg-beta-20260716-002,690ea039-aefb-4b70-9d5c-2a87c3a15b26,Bridge Plate,implant,implants-instruments,0,0,0,0,0,0,0,0,{},0
kg-beta-20260716-002,69135e45-0773-46b4-a5b5-b55881a8b583,Distal Biceps Tendon Rupture Complication,complication,distal-biceps-tendon-rupture,0,0,0,0,0,0,0,0,{},0
kg-beta-20260716-002,697da6f8-1891-4dfb-b0e0-0c4150c13191,Tibial Component Subsidence,imaging_finding,aseptic-loosening-tka,0,0,0,0,0,0,0,0,{},0
kg-beta-20260716-002,69946287-f5bb-40cf-b74b-c3d15692c46f,Traction and Countertraction,treatment_principle,trauma-fundamentals,0,0,0,0,0,0,0,0,{},0
kg-beta-20260716-002,69a69fd0-df61-4b73-874b-7ff01d12cc1c,Intra-Articular Calcaneus Fracture,imaging_finding,calcaneus-fracture,0,0,0,0,0,0,0,0,{},0
kg-beta-20260716-002,69c660f6-d40c-4a2d-a7d1-e42bf1827c11,Anterior Shoulder Instability Physical Exam,exam_maneuver,anterior-shoulder-instability,0,0,0,0,0,0,0,0,{},0
kg-beta-20260716-002,69e1e2e5-2e05-41b0-b9ab-537494f3cd0b,Sports Elbow Anatomy Hub,anatomy_structure,distal-biceps-tendon-rupture|osteochondral-lesion-talus|ucl-injury,0,0,0,0,0,0,0,0,{},0
kg-beta-20260716-002,69ef458d-7b7d-45e9-91ac-ea814dd60035,Load Bearing,biomechanics_concept,implants-instruments,0,0,0,0,0,0,0,0,{},0
kg-beta-20260716-002,6a3ba370-220b-4745-bea3-e1a74b823339,Short External Rotators,anatomy_structure,bearing-surface-selection|hip-instability-after-tha,0,0,0,0,0,0,0,0,{},0
kg-beta-20260716-002,6a4a02ed-b8ce-405b-a781-ae60903c7622,Surgical Hip Dislocation,surgical_approach,surgical-approaches,0,0,0,0,0,0,0,0,{},0
kg-beta-20260716-002,6a59a18e-4fc7-4f79-9a17-11110529e5dd,Scaphoid Fracture,condition,scaphoid-fracture|sl-ligament-injury,0,0,0,0,0,0,0,0,{},0
kg-beta-20260716-002,6a6e4796-8b66-4b24-858c-698c55c45e57,Lunate Dislocation,condition,lunate-dislocation,0,0,0,0,0,0,0,0,{},0
kg-beta-20260716-002,6a8b695c-a2b0-46c7-8ba4-d6712eb1f3ab,Mechanical Axis,biomechanics_concept,imaging-radiographic-measurements,0,0,0,0,0,0,0,0,{},0
kg-beta-20260716-002,6ac5d153-6432-4cfa-a9e6-f6249c881a24,Neutralization Plate,implant,implants-instruments,0,0,0,0,0,0,0,0,{},0
kg-beta-20260716-002,6ae60b9d-4932-4fe1-bba8-d8fa87b9528a,Medial Collateral Ligament,anatomy_structure,multiligament-knee-injury|osteochondral-lesion-talus,0,0,0,0,0,0,0,0,{},0
kg-beta-20260716-002,6b334f1b-7d4b-4856-abdf-74b808386af2,Hip Center of Rotation,biomechanics_concept,hip-instability-after-tha,0,0,0,0,0,0,0,0,{},0
kg-beta-20260716-002,6b536d5d-d537-41af-82fa-ab9bf5afe077,Durotomy,complication,complications|surgical-approaches,0,0,0,0,0,0,0,0,{},0
kg-beta-20260716-002,6bb7ded8-ce4e-415f-a72f-203ad313bfa2,Osteochondral Defect of the Knee Complication,complication,osteochondral-defect-knee,0,0,0,0,0,0,0,0,{},0
kg-beta-20260716-002,6bd8ebcb-d15a-431d-b251-48e7a7be9cf0,Direct Lateral Hip Approach,surgical_approach,surgical-approaches,0,0,0,0,0,0,0,0,{},0
kg-beta-20260716-002,6c3414d8-23e0-4ff3-9641-1f0f2e53b075,Segmental Femoral Shaft Fracture,imaging_finding,femoral-shaft-fracture,0,0,0,0,0,0,0,0,{},0
kg-beta-20260716-002,6c79ff19-341e-4a51-ba70-222d09ee0555,Posterior Hip Approach,surgical_approach,surgical-approaches,0,0,0,0,0,0,0,0,{},0
kg-beta-20260716-002,6c96a658-7b5f-44ff-b5ae-cf3d37d33f5a,Anterosuperior Shoulder Approach,surgical_approach,surgical-approaches,0,0,0,0,0,0,0,0,{},0
kg-beta-20260716-002,6c9c8eaa-c129-48b1-9094-7b824ff81e36,Obturator Neurovascular Bundle at Risk,treatment_principle,surgical-approaches,0,0,0,0,0,0,0,0,{},0
kg-beta-20260716-002,6cabb9ef-927d-49b0-8285-1c468ae16494,Traumatic Vascular Injury,condition,trauma-fundamentals,0,0,0,0,0,0,0,0,{},0
kg-beta-20260716-002,6cd87395-b1de-44ee-85a4-92c2a66ea6af,Rongeur,implant,implants-instruments,0,0,0,0,0,0,0,0,{},0
kg-beta-20260716-002,6d10114a-2182-47ad-8f3c-a89f22ebea69,Thumb UCL,anatomy_structure,carpal-tunnel-syndrome,0,0,0,0,0,0,0,0,{},0
