sourceQuestionId,questionDatabaseId,questionLinkId,specialty,topic,topicSlug,canonicalEntityId,canonicalEntityLabel,questionHistoricalProvenance,questionHistoricalConfidence,rank,canonicalCardId,cardLinkId,safeCardTitle,deckBranch,noteGuid,cardOrdinal,sourceCardIdHint,cardHistoricalProvenance,cardHistoricalConfidence,recommendationReason,relevanceLabel,mappingError,missingObviousCard,reviewerNotes,reviewerUserId,reviewedAt
SBQ16SM-96,f932c7c4-342f-43f9-8d23-2ab56b91e673,5c398128-9b99-47d3-bd7b-d2707c696f70,knee-sports,Patellar Instability,patellar-instability,1ad8280b-74e5-416c-b8fb-06c7d9cc0d0a,Patellar Instability,curriculum_node_bridge,0.99,3,674a6a2c-a4b8-46d3-8c10-b66a6a37b1c9,d97630f8-c0b6-4ae9-9e09-3a1a5684a195,What are four (4) osseous anatomical factors that causes patellar instability ? {{c1::Patella alta Trochlear dysplasia…,Marty McFlyin's Ortho Deck::3) OrthoBullets::Knee & Sports::Knee::Knee Extensor Mechanism::Patellar Instability,D?+9HH!Klu,0,1659382455945,curriculum_node_bridge,0.99,exact_entity_overlap:1ad8280b-74e5-416c-b8fb-06c7d9cc0d0a,,,,,,
SBQ19HK-51,41395364-95df-47c3-969c-2bda0fdb3d94,a0012834-e405-464c-b25c-5ac9d390c42e,knee-sports,Patellar Instability,patellar-instability,1ad8280b-74e5-416c-b8fb-06c7d9cc0d0a,Patellar Instability,curriculum_node_bridge,0.99,1,10eb1d14-4517-4a95-8563-f5d03a97a9c7,f47095f7-2201-4c2a-8a17-e6737d84efff,What is the normal cutoff for TT-TG distance ? {{c1::<20 mm}},Marty McFlyin's Ortho Deck::3) OrthoBullets::Knee & Sports::Knee::Knee Extensor Mechanism::Patellar Instability,m1##mmoK_8,0,1659382517203,curriculum_node_bridge,0.99,exact_entity_overlap:1ad8280b-74e5-416c-b8fb-06c7d9cc0d0a,,,,,,
SBQ19HK-51,41395364-95df-47c3-969c-2bda0fdb3d94,a0012834-e405-464c-b25c-5ac9d390c42e,knee-sports,Patellar Instability,patellar-instability,1ad8280b-74e5-416c-b8fb-06c7d9cc0d0a,Patellar Instability,curriculum_node_bridge,0.99,2,1d2deaeb-534c-4260-9981-a885a0cf7ec9,4bb8e1ee-78d2-42c8-8c8f-3f49b0a78cd5,A {{c1::Fulkerson-type}} osteotomy transfers the tibial tubercle anterior and medial to rectify patellar instability .,Marty McFlyin's Ortho Deck::3) OrthoBullets::Knee & Sports::Knee::Knee Extensor Mechanism::Patellar Instability,i^MepxA[ob,0,1659402797325,curriculum_node_bridge,0.99,exact_entity_overlap:1ad8280b-74e5-416c-b8fb-06c7d9cc0d0a,,,,,,
SBQ19HK-51,41395364-95df-47c3-969c-2bda0fdb3d94,a0012834-e405-464c-b25c-5ac9d390c42e,knee-sports,Patellar Instability,patellar-instability,1ad8280b-74e5-416c-b8fb-06c7d9cc0d0a,Patellar Instability,curriculum_node_bridge,0.99,3,674a6a2c-a4b8-46d3-8c10-b66a6a37b1c9,d97630f8-c0b6-4ae9-9e09-3a1a5684a195,What are four (4) osseous anatomical factors that causes patellar instability ? {{c1::Patella alta Trochlear dysplasia…,Marty McFlyin's Ortho Deck::3) OrthoBullets::Knee & Sports::Knee::Knee Extensor Mechanism::Patellar Instability,D?+9HH!Klu,0,1659382455945,curriculum_node_bridge,0.99,exact_entity_overlap:1ad8280b-74e5-416c-b8fb-06c7d9cc0d0a,,,,,,
SBQ19HK-52,4b99e1a2-3e26-415e-95e8-ac5bc67df6ce,d9b65069-be7e-4b46-8dc0-618587b67184,knee-sports,Patellar Instability,patellar-instability,1ad8280b-74e5-416c-b8fb-06c7d9cc0d0a,Patellar Instability,curriculum_node_bridge,0.99,1,10eb1d14-4517-4a95-8563-f5d03a97a9c7,f47095f7-2201-4c2a-8a17-e6737d84efff,What is the normal cutoff for TT-TG distance ? {{c1::<20 mm}},Marty McFlyin's Ortho Deck::3) OrthoBullets::Knee & Sports::Knee::Knee Extensor Mechanism::Patellar Instability,m1##mmoK_8,0,1659382517203,curriculum_node_bridge,0.99,exact_entity_overlap:1ad8280b-74e5-416c-b8fb-06c7d9cc0d0a,,,,,,
SBQ19HK-52,4b99e1a2-3e26-415e-95e8-ac5bc67df6ce,d9b65069-be7e-4b46-8dc0-618587b67184,knee-sports,Patellar Instability,patellar-instability,1ad8280b-74e5-416c-b8fb-06c7d9cc0d0a,Patellar Instability,curriculum_node_bridge,0.99,2,1d2deaeb-534c-4260-9981-a885a0cf7ec9,4bb8e1ee-78d2-42c8-8c8f-3f49b0a78cd5,A {{c1::Fulkerson-type}} osteotomy transfers the tibial tubercle anterior and medial to rectify patellar instability .,Marty McFlyin's Ortho Deck::3) OrthoBullets::Knee & Sports::Knee::Knee Extensor Mechanism::Patellar Instability,i^MepxA[ob,0,1659402797325,curriculum_node_bridge,0.99,exact_entity_overlap:1ad8280b-74e5-416c-b8fb-06c7d9cc0d0a,,,,,,
SBQ19HK-52,4b99e1a2-3e26-415e-95e8-ac5bc67df6ce,d9b65069-be7e-4b46-8dc0-618587b67184,knee-sports,Patellar Instability,patellar-instability,1ad8280b-74e5-416c-b8fb-06c7d9cc0d0a,Patellar Instability,curriculum_node_bridge,0.99,3,674a6a2c-a4b8-46d3-8c10-b66a6a37b1c9,d97630f8-c0b6-4ae9-9e09-3a1a5684a195,What are four (4) osseous anatomical factors that causes patellar instability ? {{c1::Patella alta Trochlear dysplasia…,Marty McFlyin's Ortho Deck::3) OrthoBullets::Knee & Sports::Knee::Knee Extensor Mechanism::Patellar Instability,D?+9HH!Klu,0,1659382455945,curriculum_node_bridge,0.99,exact_entity_overlap:1ad8280b-74e5-416c-b8fb-06c7d9cc0d0a,,,,,,
SBQ21SM-41,2cd43e53-7b1b-43f3-b786-c2775cff5209,3f0dce9b-8aee-420f-938b-78fb9d411bec,knee-sports,Patellar Instability,patellar-instability,1ad8280b-74e5-416c-b8fb-06c7d9cc0d0a,Patellar Instability,curriculum_node_bridge,0.99,1,10eb1d14-4517-4a95-8563-f5d03a97a9c7,f47095f7-2201-4c2a-8a17-e6737d84efff,What is the normal cutoff for TT-TG distance ? {{c1::<20 mm}},Marty McFlyin's Ortho Deck::3) OrthoBullets::Knee & Sports::Knee::Knee Extensor Mechanism::Patellar Instability,m1##mmoK_8,0,1659382517203,curriculum_node_bridge,0.99,exact_entity_overlap:1ad8280b-74e5-416c-b8fb-06c7d9cc0d0a,,,,,,
SBQ21SM-41,2cd43e53-7b1b-43f3-b786-c2775cff5209,3f0dce9b-8aee-420f-938b-78fb9d411bec,knee-sports,Patellar Instability,patellar-instability,1ad8280b-74e5-416c-b8fb-06c7d9cc0d0a,Patellar Instability,curriculum_node_bridge,0.99,2,1d2deaeb-534c-4260-9981-a885a0cf7ec9,4bb8e1ee-78d2-42c8-8c8f-3f49b0a78cd5,A {{c1::Fulkerson-type}} osteotomy transfers the tibial tubercle anterior and medial to rectify patellar instability .,Marty McFlyin's Ortho Deck::3) OrthoBullets::Knee & Sports::Knee::Knee Extensor Mechanism::Patellar Instability,i^MepxA[ob,0,1659402797325,curriculum_node_bridge,0.99,exact_entity_overlap:1ad8280b-74e5-416c-b8fb-06c7d9cc0d0a,,,,,,
SBQ21SM-41,2cd43e53-7b1b-43f3-b786-c2775cff5209,3f0dce9b-8aee-420f-938b-78fb9d411bec,knee-sports,Patellar Instability,patellar-instability,1ad8280b-74e5-416c-b8fb-06c7d9cc0d0a,Patellar Instability,curriculum_node_bridge,0.99,3,674a6a2c-a4b8-46d3-8c10-b66a6a37b1c9,d97630f8-c0b6-4ae9-9e09-3a1a5684a195,What are four (4) osseous anatomical factors that causes patellar instability ? {{c1::Patella alta Trochlear dysplasia…,Marty McFlyin's Ortho Deck::3) OrthoBullets::Knee & Sports::Knee::Knee Extensor Mechanism::Patellar Instability,D?+9HH!Klu,0,1659382455945,curriculum_node_bridge,0.99,exact_entity_overlap:1ad8280b-74e5-416c-b8fb-06c7d9cc0d0a,,,,,,
SBQ22PE-61,44323b19-6e1e-4b92-8976-8765488b8f6f,05177f48-ba7d-4e1e-b4c8-65894b09ca0a,knee-sports,Patellar Instability,patellar-instability,1ad8280b-74e5-416c-b8fb-06c7d9cc0d0a,Patellar Instability,curriculum_node_bridge,0.99,1,10eb1d14-4517-4a95-8563-f5d03a97a9c7,f47095f7-2201-4c2a-8a17-e6737d84efff,What is the normal cutoff for TT-TG distance ? {{c1::<20 mm}},Marty McFlyin's Ortho Deck::3) OrthoBullets::Knee & Sports::Knee::Knee Extensor Mechanism::Patellar Instability,m1##mmoK_8,0,1659382517203,curriculum_node_bridge,0.99,exact_entity_overlap:1ad8280b-74e5-416c-b8fb-06c7d9cc0d0a,,,,,,
SBQ22PE-61,44323b19-6e1e-4b92-8976-8765488b8f6f,05177f48-ba7d-4e1e-b4c8-65894b09ca0a,knee-sports,Patellar Instability,patellar-instability,1ad8280b-74e5-416c-b8fb-06c7d9cc0d0a,Patellar Instability,curriculum_node_bridge,0.99,2,1d2deaeb-534c-4260-9981-a885a0cf7ec9,4bb8e1ee-78d2-42c8-8c8f-3f49b0a78cd5,A {{c1::Fulkerson-type}} osteotomy transfers the tibial tubercle anterior and medial to rectify patellar instability .,Marty McFlyin's Ortho Deck::3) OrthoBullets::Knee & Sports::Knee::Knee Extensor Mechanism::Patellar Instability,i^MepxA[ob,0,1659402797325,curriculum_node_bridge,0.99,exact_entity_overlap:1ad8280b-74e5-416c-b8fb-06c7d9cc0d0a,,,,,,
SBQ22PE-61,44323b19-6e1e-4b92-8976-8765488b8f6f,05177f48-ba7d-4e1e-b4c8-65894b09ca0a,knee-sports,Patellar Instability,patellar-instability,1ad8280b-74e5-416c-b8fb-06c7d9cc0d0a,Patellar Instability,curriculum_node_bridge,0.99,3,674a6a2c-a4b8-46d3-8c10-b66a6a37b1c9,d97630f8-c0b6-4ae9-9e09-3a1a5684a195,What are four (4) osseous anatomical factors that causes patellar instability ? {{c1::Patella alta Trochlear dysplasia…,Marty McFlyin's Ortho Deck::3) OrthoBullets::Knee & Sports::Knee::Knee Extensor Mechanism::Patellar Instability,D?+9HH!Klu,0,1659382455945,curriculum_node_bridge,0.99,exact_entity_overlap:1ad8280b-74e5-416c-b8fb-06c7d9cc0d0a,,,,,,
SBQ24SM-22,9ac3eebf-98ca-442e-9a7a-1554135fe5dd,0ea5a6a1-f519-41d0-91fa-e8f526514110,knee-sports,Patellar Instability,patellar-instability,1ad8280b-74e5-416c-b8fb-06c7d9cc0d0a,Patellar Instability,curriculum_node_bridge,0.99,1,10eb1d14-4517-4a95-8563-f5d03a97a9c7,f47095f7-2201-4c2a-8a17-e6737d84efff,What is the normal cutoff for TT-TG distance ? {{c1::<20 mm}},Marty McFlyin's Ortho Deck::3) OrthoBullets::Knee & Sports::Knee::Knee Extensor Mechanism::Patellar Instability,m1##mmoK_8,0,1659382517203,curriculum_node_bridge,0.99,exact_entity_overlap:1ad8280b-74e5-416c-b8fb-06c7d9cc0d0a,,,,,,
SBQ24SM-22,9ac3eebf-98ca-442e-9a7a-1554135fe5dd,0ea5a6a1-f519-41d0-91fa-e8f526514110,knee-sports,Patellar Instability,patellar-instability,1ad8280b-74e5-416c-b8fb-06c7d9cc0d0a,Patellar Instability,curriculum_node_bridge,0.99,2,1d2deaeb-534c-4260-9981-a885a0cf7ec9,4bb8e1ee-78d2-42c8-8c8f-3f49b0a78cd5,A {{c1::Fulkerson-type}} osteotomy transfers the tibial tubercle anterior and medial to rectify patellar instability .,Marty McFlyin's Ortho Deck::3) OrthoBullets::Knee & Sports::Knee::Knee Extensor Mechanism::Patellar Instability,i^MepxA[ob,0,1659402797325,curriculum_node_bridge,0.99,exact_entity_overlap:1ad8280b-74e5-416c-b8fb-06c7d9cc0d0a,,,,,,
SBQ24SM-22,9ac3eebf-98ca-442e-9a7a-1554135fe5dd,0ea5a6a1-f519-41d0-91fa-e8f526514110,knee-sports,Patellar Instability,patellar-instability,1ad8280b-74e5-416c-b8fb-06c7d9cc0d0a,Patellar Instability,curriculum_node_bridge,0.99,3,674a6a2c-a4b8-46d3-8c10-b66a6a37b1c9,d97630f8-c0b6-4ae9-9e09-3a1a5684a195,What are four (4) osseous anatomical factors that causes patellar instability ? {{c1::Patella alta Trochlear dysplasia…,Marty McFlyin's Ortho Deck::3) OrthoBullets::Knee & Sports::Knee::Knee Extensor Mechanism::Patellar Instability,D?+9HH!Klu,0,1659382455945,curriculum_node_bridge,0.99,exact_entity_overlap:1ad8280b-74e5-416c-b8fb-06c7d9cc0d0a,,,,,,
SBQ24SM-75,e73cf753-e7dc-4bc6-b247-3e9c25b924b3,26b23cfd-38a5-4582-a94b-45c74d572e06,knee-sports,Patellar Instability,patellar-instability,1ad8280b-74e5-416c-b8fb-06c7d9cc0d0a,Patellar Instability,curriculum_node_bridge,0.99,1,10eb1d14-4517-4a95-8563-f5d03a97a9c7,f47095f7-2201-4c2a-8a17-e6737d84efff,What is the normal cutoff for TT-TG distance ? {{c1::<20 mm}},Marty McFlyin's Ortho Deck::3) OrthoBullets::Knee & Sports::Knee::Knee Extensor Mechanism::Patellar Instability,m1##mmoK_8,0,1659382517203,curriculum_node_bridge,0.99,exact_entity_overlap:1ad8280b-74e5-416c-b8fb-06c7d9cc0d0a,,,,,,
SBQ24SM-75,e73cf753-e7dc-4bc6-b247-3e9c25b924b3,26b23cfd-38a5-4582-a94b-45c74d572e06,knee-sports,Patellar Instability,patellar-instability,1ad8280b-74e5-416c-b8fb-06c7d9cc0d0a,Patellar Instability,curriculum_node_bridge,0.99,2,1d2deaeb-534c-4260-9981-a885a0cf7ec9,4bb8e1ee-78d2-42c8-8c8f-3f49b0a78cd5,A {{c1::Fulkerson-type}} osteotomy transfers the tibial tubercle anterior and medial to rectify patellar instability .,Marty McFlyin's Ortho Deck::3) OrthoBullets::Knee & Sports::Knee::Knee Extensor Mechanism::Patellar Instability,i^MepxA[ob,0,1659402797325,curriculum_node_bridge,0.99,exact_entity_overlap:1ad8280b-74e5-416c-b8fb-06c7d9cc0d0a,,,,,,
SBQ24SM-75,e73cf753-e7dc-4bc6-b247-3e9c25b924b3,26b23cfd-38a5-4582-a94b-45c74d572e06,knee-sports,Patellar Instability,patellar-instability,1ad8280b-74e5-416c-b8fb-06c7d9cc0d0a,Patellar Instability,curriculum_node_bridge,0.99,3,674a6a2c-a4b8-46d3-8c10-b66a6a37b1c9,d97630f8-c0b6-4ae9-9e09-3a1a5684a195,What are four (4) osseous anatomical factors that causes patellar instability ? {{c1::Patella alta Trochlear dysplasia…,Marty McFlyin's Ortho Deck::3) OrthoBullets::Knee & Sports::Knee::Knee Extensor Mechanism::Patellar Instability,D?+9HH!Klu,0,1659382455945,curriculum_node_bridge,0.99,exact_entity_overlap:1ad8280b-74e5-416c-b8fb-06c7d9cc0d0a,,,,,,
